City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,Ensuite,Lift,Price
Nyali,Nyali Area,Building Area 2500 m²,4,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Valley Arcade,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kiambu Road,,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"50,000"
Westlands,Westlands Area,,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"110,000"
Nairobi,Kilimani,,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"80,000"
Nairobi,Lavington,,3,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Riverside,Building Area 154 ft²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"280,000"
Westlands,Riverside,Building Area 100 m²,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"140,000"
Kiambu County,Ruaka,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"50,000"
Westlands,Westlands Area,,2,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,"150,000"
Nairobi,Kilimani,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Kilimani,,2,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Naivasha Road,,3,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"50,000"
Westlands,Riverside,Building Area 170 m²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Westlands,Rhapta Road,Building Area 230 m²,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Lavington,,3,,,,,,,,,,"75,000"
Westlands,Westlands Area,,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"480,000"
Westlands,Westlands Area,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Nairobi,Lavington,,4,3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,"160,000"
Westlands,Spring Valley,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Valley Arcade,Building Area 2300 ft²,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"130,000"
Nyali,Nyali Area,Building Area 2000 m²,2,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"65,000"
Nairobi,Utawala,,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"26,000"
Nyali,Mkomani,Building Area 1700 m²,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"50,000"
Nairobi,Lavington,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"85,000"
Westlands,Karura,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kileleshwa,,3,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"85,000"
Nairobi,Kileleshwa,,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"80,000"
Kilifi County,Mtwapa,,2,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"35,000"
Westlands,Spring Valley,,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"365,000"
Westlands,Westlands Area,,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"174,000"
Nairobi,Kilimani,,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"110,000"
Westlands,Westlands Area,,4,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,,3,3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"200,000"
Kiambu County,Kiambu Town,,1,1,,,,,,,,,"12,000"
Westlands,General Mathenge,,2,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"180,000"
Nairobi,Kileleshwa,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"90,000"
Nairobi,Kilimani,Building Area 200 m²,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Nairobi,Kileleshwa,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"95,000"
Nairobi,Lavington,,3,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"75,000"
Westlands,Parklands,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Westlands,Rhapta Road,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kilimani,,1,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"60,000"
Nairobi,Kilimani,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"95,000"
Nairobi,Kileleshwa,Building Area 120 m²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"85,000"
Nairobi,Kilimani,Building Area 140 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"95,000"
Westlands,Riverside,,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"170,000"
Westlands,Brookside,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"260,000"
Westlands,Brookside,Building Area 1800 ft²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Mombasa,Bamburi,Building Area 140 ft²,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"18,000"
Nyali,Nyali Area,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"110,000"
Nairobi,Lavington,,3,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Westlands Area,Building Area 150 m²,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kileleshwa,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"200,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Mombasa Island,Mombasa CBD,,3,4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"20,000"
Westlands,Riverside,,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"22,000"
Westlands,Riverside,,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"235,000"
Nairobi,Kileleshwa,,,,,,,,,,,,
Nyali,Nyali Area,,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Westlands Area,Building Area 57 m²,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Westlands,,,,,,,,,,,,
Kiambu County,Ruaka,,3,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"40,000"
Westlands,General Mathenge,,3,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,Rhapta Road,,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,"170,000"
Westlands,Riverside,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"290,000"
Nairobi,Kilimani,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Lavington,,4,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"75,000"
Westlands,Westlands Area,,3,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"165,000"
Westlands,Rosslyn,,4,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nyali,Nyali Area,,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Westlands,Rhapta Road,,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"70,000"
Nairobi,Kilimani,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Kileleshwa,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Lavington,Building Area 400 m²,8,9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Westlands,Brookside,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kilimani,,3,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"130,000"
Nairobi,Kileleshwa,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"210,000"
Westlands,Westlands Area,,1,1,,,,,,,,,"100,000"
Roysambu,Garden Estate,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"70,000"
Westlands,Westlands Area,,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"160,000"
Nairobi,Lavington,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"95,000"
Nairobi,Kilimani,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Nyali,Nyali Area,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Kileleshwa,,4,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kileleshwa,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"110,000"
Westlands,Westlands Area,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"400,000"
Westlands,Spring Valley,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"300,000"
Nairobi,Kileleshwa,,4,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Naivasha Road,,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"45,000"
Nairobi,Kileleshwa,,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,Building Area 80 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"12,000"
Westlands,Brookside,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Nyali,Nyali Area,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Westlands,,,,,,,,,,,,
Westlands,Westlands Area,Building Area 103 m²,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"280,000"
Nairobi,Ruaraka,,4,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Westlands,Riverside,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"110,000"
Nairobi,Kileleshwa,Building Area 4000 ft²,4,5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"380,000"
Westlands,Kitisuru,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Nairobi,Kileleshwa,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nyali,Nyali Area,Building Area 300 m²,4,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Kileleshwa,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,not
Westlands,Parklands,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Westlands,Riverside,Building Area 245 m²,3,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kilimani,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"80,000"
Nairobi,Kilimani,Building Area 140 m²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"80,000"
Westlands,Parklands,,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"325,000"
Westlands,Rhapta Road,,3,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"90,000"
Westlands,Riverside,Building Area 200 m²,3,4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,General Mathenge,Building Area 120 m²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,Building Area 179 m²,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Westlands,Riverside,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"130,000"
Westlands,Parklands,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Kitisuru,,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"240,000"
Westlands,General Mathenge,Building Area 210 m²,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"280,000"
Nyali,Nyali Area,Building Area 3420 ft²,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Nairobi,Lavington,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"175,000"
Nairobi,Kileleshwa,,3,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kileleshwa,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Westlands,General Mathenge,,4,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"170,000"
Westlands,Rhapta Road,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nyali,Nyali Area,Building Area 2480 ft²,3,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"110,000"
Westlands,Parklands,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Nairobi,Kilimani,,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"7,000"
Westlands,Gigiri,,3,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kileleshwa,,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Runda,,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"75,000"
Westlands,Rhapta Road,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Riverside,Building Area 220 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Kiambu Road,Building Area 80 m²,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"56,600"
Westlands,Loresho,Building Area 200 m²,3,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Westlands,Westlands Area,,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"150,000"
Westlands,Rhapta Road,,3,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Uthiru,Building Area 85 m²,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"38,000"
Nairobi,Kilimani,,2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"70,000"
Nairobi,Thika Road,Building Area 63 m²,1,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"70,000"
Nairobi,Westlands,,,,,,,,,,,,
Westlands,Lower Kabete,,2,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"280,000"
Westlands,Riverside,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Riverside,,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nyali,Nyali Area,Building Area 180 m²,3,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"120,000"
Nairobi,Kileleshwa,,3,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"110,000"
Westlands,Westlands Area,,1,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,"100,000"
Westlands,Riverside,,3,4,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,"130,000"
Nairobi,Ngong Road,,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"45,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Westlands,Westlands Area,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Westlands,Riverside,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"350,000"
Westlands,Westlands Area,,2,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"1,700"
Nairobi,Kileleshwa,,3,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"130,000"
Nairobi,Kilimani,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"170,000"
Nairobi,Westlands,,,,,,,,,,,,
Nairobi,Kilimani,,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"90,000"
Nyali,Nyali Area,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Westlands Area,Building Area 250 m²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Kileleshwa,Building Area 90 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Kileleshwa,Building Area 295 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,Building Area 160 m²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"280,000"
Westlands,Nyari,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"290,000"
Nairobi,Thika Road,,2,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"85,000"
Nairobi,Naivasha Road,,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"40,000"
Nairobi,Kiambu Road,,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"55,000"
Nairobi,Lavington,Building Area 210 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,Westlands Area,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"95,000"
Westlands,Brookside,,2,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"222,000"
Ruiru,Tatu City,Building Area 75 m²,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"40,000"
Westlands,Westlands Area,Building Area 180 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Rhapta Road,Building Area 110 m²,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Westlands Area,,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"90,000"
Nairobi,Lavington,,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Kileleshwa,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,General Mathenge,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,General Mathenge,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"270,000"
Kiambu County,Ruaka,Building Area 1012 m²,1,1,,,,,,,,,"27,000"
Nairobi,Madaraka,,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"60,000"
Westlands,Westlands Area,Building Area 140 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Westlands,Riverside,,4,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"453,000"
Westlands,Riverside,,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"170,000"
Nairobi,Kilimani,,4,3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"150,000"
Westlands,Kitisuru,Land Area 40444 m²,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Kiambu County,Ruaka,,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"40,000"
Nyali,Nyali Area,Building Area 189 m²,2,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Riverside,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kileleshwa,,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"55,000"
Westlands,Westlands Area,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Westlands,Riverside,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kileleshwa,,4,4,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,Building Area 2200 ft²,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"195,000"
Nairobi,Kileleshwa,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"130,000"
Nairobi,Kilimani,,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"150,000"
Westlands,General Mathenge,,3,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"150,000"
Westlands,Spring Valley,Building Area 300 m²,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"400,000"
Westlands,Westlands Area,Building Area 150 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Nairobi,Kileleshwa,,5,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"150,000"
Nairobi,Riara Road,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nyali,Nyali Area,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Westlands,Westlands Area,,2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"150,000"
Westlands,Westlands Area,,1,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"125,000"
Nairobi,Kileleshwa,,4,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Riverside,Building Area 2400 ft²,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Riara Road,,3,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Thika Road,Building Area 185 m²,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"220,000"
Nairobi,Lavington,,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Westlands,,,,,,,,,,,,
Nairobi,Kileleshwa,,3,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Kilimani,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kileleshwa,,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Kileleshwa,,4,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"145,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Lavington,,7,7,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"300,000"
Westlands,Westlands Area,,2,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"110,000"
Kiambu County,Thindigua,Building Area 1100 ft²,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"50,000"
Nairobi,Thika Road,,3,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"104,000"
Westlands,Riverside,,3,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,"190,000"
Westlands,Riverside,Building Area 160 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Westlands,Nyari,Building Area 80 m²,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"120,000"
Westlands,Westlands Area,Building Area 130 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Mombasa,Shanzu,,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"15,000"
Westlands,Kitisuru,Building Area 130 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Westlands,Riverside,,4,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,not
Nairobi,Kileleshwa,,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"72,000"
Nairobi,Kilimani,Building Area 300 m²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kiambu Road,Building Area 73 m²,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"56,600"
Nairobi,Lavington,,2,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"65,000"
Nairobi,Kilimani,,2,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"100,000"
Nairobi,Kileleshwa,,3,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"240,000"
Nairobi,Kileleshwa,Building Area 200 m²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kileleshwa,,4,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"160,000"
Nairobi,Kilimani,,2,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"65,000"
Nairobi,Lavington,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"145,000"
Nairobi,Kilimani,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Lavington,,3,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"350,000"
Nairobi,Kileleshwa,,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"85,000"
Westlands,Rhapta Road,Building Area 220 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kileleshwa,,3,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"85,000"
Machakos County,Athi River,Building Area 90 m²,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23,000"
Westlands,Parklands,Building Area 1500 ft²,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"58,000"
Westlands,Westlands Area,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Kileleshwa,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Westlands Area,,3,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"120,000"
Kiambu County,Ruaka,,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"35,000"
Westlands,Westlands Area,,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"115,000"
